80.05,5.448554515838623,0.7450047573739296,0.974012474012474,0.6716697936210131,0.7358649789029535,0.6469026548672566,0.8937875751503006,0.6027131782945736,0.8702594810379242,0.9101338432122371,0.8994252873563219,0.783,0.937,0.716,0.872,0.731,0.892,0.311,0.872,0.952,0.939
82.76,4.6976359486579895,0.766859344894027,0.9822361546499477,0.696,0.7663230240549829,0.7295660948536832,0.9409905163329821,0.6421356421356421,0.8667917448405253,0.9375,0.9266600594648167,0.796,0.94,0.783,0.892,0.723,0.893,0.445,0.924,0.945,0.935
84.2,4.373135894536972,0.740418118466899,0.9874869655891554,0.7602397602397603,0.8182665424044734,0.7108753315649867,0.9276511397423192,0.6866141732283465,0.9021739130434783,0.9319727891156463,0.9332003988035892,0.85,0.947,0.761,0.878,0.804,0.936,0.436,0.913,0.959,0.936
85.16,4.12106516957283,0.8086606243705942,0.9865005192107996,0.7557034220532319,0.8150873965041399,0.7403210576015109,0.9432624113475178,0.65906362545018,0.8972142170989433,0.9556898288016112,0.9425403225806451,0.803,0.95,0.795,0.886,0.784,0.931,0.549,0.934,0.949,0.935
85.89,3.9400272965431213,0.8005780346820809,0.984504132231405,0.784,0.8331762488218661,0.7591170825335892,0.9477911646586346,0.6605293440736478,0.9215291750503019,0.9494549058473737,0.9325513196480938,0.831,0.953,0.784,0.884,0.791,0.944,0.574,0.916,0.958,0.954
86.37,3.8272172808647156,0.8153241650294696,0.9845201238390093,0.7692307692307693,0.8465963566634708,0.779128672745694,0.9527162977867203,0.6625971143174251,0.925777331995988,0.954183266932271,0.9363369245837414,0.83,0.954,0.82,0.883,0.769,0.947,0.597,0.923,0.958,0.956
86.63,3.7801399528980255,0.7867647058823529,0.9886363636363636,0.7784200385356455,0.8263254113345521,0.7541743970315399,0.9671120246659815,0.7418899858956276,0.9170731707317074,0.9516765285996055,0.9407699901283317,0.856,0.957,0.808,0.904,0.813,0.941,0.526,0.94,0.965,0.953
86.84,3.660595715045929,0.81099324975892,0.9856410256410256,0.788235294117647,0.8636363636363636,0.7644824311490979,0.9586693548387096,0.6764044943820224,0.9305135951661632,0.9629629629629629,0.9329446064139941,0.841,0.961,0.804,0.874,0.805,0.951,0.602,0.924,0.962,0.96
87.0,3.615475744009018,0.794253938832252,0.9866803278688525,0.7785171102661597,0.8448438978240302,0.7657142857142857,0.9673469387755103,0.7281045751633987,0.9240631163708086,0.9554896142433235,0.9409448818897638,0.857,0.963,0.819,0.893,0.804,0.948,0.557,0.937,0.966,0.956
87.27,3.5816579461097717,0.7926940639269406,0.9857142857142858,0.7559893522626442,0.8674579624134521,0.7851485148514852,0.9683673469387755,0.7426666666666667,0.9217986314760508,0.9547244094488189,0.9444444444444444,0.868,0.966,0.852,0.877,0.793,0.949,0.557,0.943,0.97,0.952
87.46,3.502479463815689,0.8116079923882017,0.9857433808553971,0.7888675623800384,0.8589371980676328,0.762962962962963,0.9703779366700716,0.7346153846153847,0.9303482587064676,0.9509803921568627,0.9376218323586745,0.853,0.968,0.822,0.889,0.824,0.95,0.573,0.935,0.97,0.962
87.57,3.4719542264938354,0.8024118738404453,0.9827586206896551,0.7766450417052827,0.8669950738916257,0.7664504170528267,0.9733606557377049,0.7574931880108992,0.9313432835820895,0.9529872673849168,0.937682570593963,0.865,0.969,0.838,0.88,0.827,0.95,0.556,0.936,0.973,0.963
87.81,3.3926418721675873,0.824732229795521,0.983756345177665,0.7815985130111525,0.8583899127061105,0.798989898989899,0.9713701431492843,0.7204176334106729,0.9274509803921569,0.9557956777996071,0.945705824284304,0.847,0.969,0.841,0.885,0.791,0.95,0.621,0.946,0.973,0.958
87.83,3.3688493072986603,0.8151658767772512,0.983756345177665,0.7744292237442922,0.8685770750988142,0.7776717557251909,0.9685279187817258,0.7468193384223919,0.9274509803921569,0.9613861386138614,0.950199203187251,0.86,0.969,0.848,0.879,0.815,0.954,0.587,0.946,0.971,0.954
87.94,3.3398130536079407,0.8027649769585253,0.9867482161060143,0.8027210884353742,0.8633720930232558,0.764489420423183,0.9773429454170958,0.7464239271781534,0.9279454722492697,0.9642857142857143,0.9485657764589516,0.871,0.968,0.826,0.891,0.831,0.949,0.574,0.953,0.972,0.959
88.11,3.279720962047577,0.8361809045226131,0.983756345177665,0.7888372093023256,0.849906191369606,0.8212407991587802,0.9705882352941176,0.7048458149779736,0.9347181008902077,0.9633663366336633,0.947680157946693,0.832,0.969,0.848,0.906,0.781,0.957,0.64,0.945,0.973,0.96
88.33,3.271669626235962,0.8346613545816733,0.9887640449438202,0.8011417697431018,0.8431734317343174,0.8011869436201781,0.9743589743589743,0.7373380447585395,0.9322200392927309,0.9624876604146101,0.9458661417322834,0.838,0.968,0.842,0.914,0.81,0.95,0.626,0.949,0.975,0.961
88.12,3.2649581730365753,0.8076208178438662,0.9877675840978594,0.7672566371681416,0.8581016299137104,0.8114754098360656,0.9724208375893769,0.7570694087403599,0.925242718446602,0.9652777777777778,0.953953953953954,0.869,0.969,0.867,0.895,0.792,0.952,0.589,0.953,0.973,0.953
88.32,3.192746639251709,0.8446014127144299,0.9897645854657113,0.803073967339097,0.8608695652173913,0.8005923000987167,0.9715447154471545,0.7055016181229773,0.9367588932806324,0.9651741293532339,0.9477832512315271,0.837,0.967,0.836,0.891,0.811,0.956,0.654,0.948,0.97,0.962
88.41,3.181619793176651,0.8396793587174348,0.9897645854657113,0.799618320610687,0.8607108549471661,0.7960975609756098,0.9774358974358974,0.720620842572062,0.9283639883833494,0.96996996996997,0.9530938123752495,0.838,0.967,0.838,0.896,0.816,0.953,0.65,0.959,0.969,0.955
88.63,3.153424322605133,0.8245948522402288,0.9897750511247444,0.8116370808678501,0.8768472906403941,0.785646836638338,0.968968968968969,0.7372093023255814,0.945054945054945,0.9625246548323472,0.950544015825915,0.865,0.968,0.823,0.89,0.832,0.968,0.634,0.946,0.976,0.961
88.48,3.1530500054359436,0.8107109879963066,0.9887640449438202,0.8042635658914729,0.8630268199233716,0.7913875598086124,0.9774590163934426,0.7556390977443609,0.9266409266409267,0.9653121902874133,0.9549098196392786,0.878,0.968,0.83,0.901,0.827,0.954,0.603,0.96,0.974,0.953
88.74,3.1057083010673523,0.8359683794466403,0.9897854954034729,0.823,0.8650717703349282,0.7946768060836502,0.9745934959349594,0.7315436241610739,0.9264278799612778,0.9672619047619048,0.9577039274924471,0.846,0.969,0.823,0.904,0.836,0.959,0.654,0.957,0.975,0.951
88.81,3.103914797306061,0.8361138370951914,0.9897750511247444,0.7944444444444444,0.8624288425047438,0.8305439330543933,0.976482617586912,0.7320627802690582,0.9361493123772102,0.9654150197628458,0.9496544916090819,0.852,0.968,0.858,0.909,0.794,0.955,0.653,0.953,0.977,0.962
88.85,3.1010439693927765,0.8216318785578748,0.9887640449438202,0.7966417910447762,0.8729388942774006,0.8256410256410256,0.9784394250513347,0.7393800229621125,0.9328140214216164,0.9682854311199207,0.9523809523809523,0.866,0.968,0.854,0.9,0.805,0.953,0.644,0.958,0.977,0.96
88.87,3.108923465013504,0.8060109289617486,0.9897959183673469,0.7908256880733945,0.8752417794970987,0.8064516129032258,0.9718026183282981,0.7760210803689065,0.9442786069651742,0.9691235059760956,0.9506903353057199,0.885,0.97,0.862,0.905,0.825,0.965,0.589,0.949,0.973,0.964
88.86,3.0722663402557373,0.8160597572362278,0.9897854954034729,0.7994376757263355,0.8653295128939829,0.8104639684106614,0.9736842105263158,0.7609511889862328,0.945273631840796,0.9635467980295567,0.9498031496062992,0.874,0.969,0.853,0.906,0.821,0.962,0.608,0.95,0.978,0.965
